time,province,aqi,co,no2,ozone1hour,pm10,pm25,so2
2017-01-02,云南,53.04,1.12,24.77,40.05,55.03,32.01,19.74
2017-01-02,内蒙古,71.65,1.34,34.23,49.54,80.45,43.68,47.96
2017-01-02,北京,179.96,2.98,85.52,24.68,280.6,147.28,12.27
2017-01-02,吉林,116.23,1.53,34.88,45.31,113.0,86.55,37.82
2017-01-02,四川,140.07,1.29,42.57,39.7,156.98,104.18,21.61
2017-01-02,天津,323.09,6.42,122.92,14.04,317.73,271.75,26.3
2017-01-02,宁夏,132.59,2.06,51.47,29.02,148.79,99.08,91.87
2017-01-02,安徽,228.78,2.14,76.34,36.42,232.21,182.53,33.12
2017-01-02,山东,227.74,2.96,66.56,23.87,253.64,179.8,39.56
2017-01-02,山西,261.38,4.31,81.84,23.29,311.13,228.81,260.49
2017-01-02,广东,90.51,1.23,54.59,66.6,95.58,64.48,15.16
2017-01-02,广西,137.6,1.45,38.7,61.08,133.86,104.29,22.5
2017-01-02,新疆,131.01,2.17,41.71,38.76,149.24,94.31,22.82
2017-01-02,江苏,153.47,1.57,62.6,33.05,161.85,117.63,28.08
2017-01-02,江西,147.71,1.43,49.46,47.07,164.19,111.33,49.67
2017-01-02,河北,253.73,4.8,98.99,20.41,301.77,197.79,47.25
2017-01-02,河南,253.21,4.46,82.24,18.72,289.12,204.82,37.1
2017-01-02,浙江,132.41,1.36,67.33,27.76,147.79,97.92,24.0
2017-01-02,海南,31.71,0.46,11.0,64.34,30.62,15.03,3.5
2017-01-02,湖北,172.32,1.74,55.08,34.57,177.8,132.85,20.1
2017-01-02,湖南,188.88,1.55,41.33,38.57,198.44,145.12,31.58
2017-01-02,甘肃,95.76,1.49,47.79,38.86,110.66,66.4,51.23
2017-01-02,福建,64.23,0.98,40.27,41.5,71.09,41.4,16.27
2017-01-02,西藏,39.88,0.68,16.52,65.67,34.38,17.61,11.29
2017-01-02,贵州,103.69,1.2,34.45,33.1,113.16,75.28,25.48
2017-01-02,辽宁,128.79,1.93,48.86,38.13,138.19,97.17,62.19
2017-01-02,重庆,173.26,1.26,61.44,17.95,181.88,131.08,26.03
2017-01-02,陕西,193.66,2.41,68.0,25.36,206.28,158.84,37.22
2017-01-02,青海,52.5,1.16,21.67,57.64,55.93,31.95,39.37
2017-01-02,黑龙江,151.28,1.75,44.57,32.41,155.81,115.59,36.43
2017-01-03,上海,129.85,1.28,72.71,52.18,101.84,97.77,18.11
2017-01-03,云南,45.7,1.1,24.92,27.8,47.43,28.43,17.28
2017-01-03,内蒙古,85.65,1.74,42.1,43.39,98.41,57.32,59.49
2017-01-03,北京,296.57,14.47,129.65,16.79,273.03,248.29,31.16
2017-01-03,吉林,83.16,1.32,38.94,40.3,81.67,60.4,49.71
2017-01-03,四川,154.3,1.44,49.61,27.35,170.16,116.62,23.11
2017-01-03,天津,337.36,6.06,125.66,6.5,321.44,288.2,27.16
2017-01-03,宁夏,139.58,2.21,56.88,26.46,159.52,105.14,106.94
2017-01-03,安徽,204.55,2.3,69.06,28.78,216.87,161.45,26.21
2017-01-03,山东,220.72,3.28,72.15,30.3,247.26,177.19,39.06
2017-01-03,山西,248.89,4.32,82.97,25.57,302.04,215.45,270.01
2017-01-03,广东,93.29,1.19,53.53,64.54,99.17,67.25,15.18
2017-01-03,广西,138.0,1.49,38.28,57.29,138.43,104.61,20.09
2017-01-03,新疆,136.39,2.26,44.12,36.26,156.98,99.55,25.45
2017-01-03,江苏,191.29,2.0,68.95,39.24,204.18,148.86,25.35
2017-01-03,江西,180.83,1.63,49.87,54.41,192.21,139.77,42.75
2017-01-03,河北,255.22,5.59,98.53,13.69,316.59,201.8,45.27
2017-01-03,河南,224.06,3.67,75.33,18.87,252.69,178.41,25.93
2017-01-03,浙江,143.92,1.27,62.22,40.32,155.87,106.98,19.38
2017-01-03,海南,45.52,0.57,17.41,78.52,44.44,26.71,5.98
2017-01-03,湖北,194.06,1.92,66.15,21.07,204.71,150.36,23.47
2017-01-03,湖南,195.91,1.66,47.29,32.56,216.39,151.33,35.61
2017-01-03,甘肃,103.9,1.66,49.51,37.99,120.97,72.89,49.78
2017-01-03,福建,69.42,0.94,38.03,53.33,75.69,47.2,15.14
2017-01-03,西藏,39.65,0.73,17.67,67.61,32.94,18.27,13.11
2017-01-03,贵州,106.56,1.27,36.38,17.73,114.28,76.87,23.17
2017-01-03,辽宁,128.35,2.11,60.77,31.88,138.51,96.34,67.8
2017-01-03,重庆,199.35,1.67,71.47,10.53,207.9,152.61,21.23
2017-01-03,陕西,206.63,2.57,75.49,22.46,229.67,177.94,37.16
2017-01-03,青海,52.08,1.1,24.64,54.18,54.99,31.74,38.05
2017-01-03,黑龙江,122.99,1.47,42.92,30.08,131.85,91.81,35.5
2017-01-04,上海,73.75,0.94,75.42,41.82,64.81,53.58,20.56
2017-01-04,云南,33.95,0.87,18.07,45.67,29.3,20.11,13.51
2017-01-04,内蒙古,98.19,1.99,51.98,33.11,114.24,70.5,57.11
2017-01-04,北京,292.68,44.35,124.43,16.68,308.92,297.31,33.52
2017-01-04,吉林,105.55,1.57,48.95,34.75,107.2,77.72,61.51
2017-01-04,四川,175.76,1.44,50.74,23.67,193.37,135.26,23.69
2017-01-04,天津,343.89,8.67,166.19,5.19,345.08,302.62,26.59
2017-01-04,宁夏,152.59,2.34,55.96,25.64,165.93,115.63,98.66
2017-01-04,安徽,219.51,2.12,77.06,24.24,220.67,173.4,24.63
2017-01-04,山东,221.17,3.28,68.27,26.48,253.66,176.93,39.26
2017-01-04,山西,229.48,4.18,82.61,20.02,292.48,204.88,250.09
2017-01-04,广东,88.48,1.05,46.79,62.27,89.94,63.9,12.63
2017-01-04,广西,139.07,1.46,42.94,56.59,142.8,104.17,24.97
2017-01-04,新疆,134.99,2.17,48.83,34.85,156.45,99.45,29.22
2017-01-04,江苏,154.01,1.65,66.02,26.88,165.36,118.48,21.97
2017-01-04,江西,203.4,1.83,58.93,47.12,227.95,156.86,50.4
2017-01-04,河北,224.94,5.24,97.77,12.51,281.02,172.07,38.73
2017-01-04,河南,173.73,3.31,57.02,17.08,201.94,133.05,20.26
2017-01-04,浙江,132.35,1.19,65.76,31.25,149.6,97.58,19.35
2017-01-04,海南,35.78,0.47,8.8,75.01,35.38,18.49,3.42
2017-01-04,湖北,230.35,2.04,66.5,10.82,239.88,183.48,21.19
2017-01-04,湖南,214.65,1.93,60.91,27.66,238.78,168.17,34.91
2017-01-04,甘肃,112.15,1.67,53.42,38.26,128.63,81.78,47.01
2017-01-04,福建,71.52,0.95,43.2,49.59,79.89,48.88,13.88
2017-01-04,西藏,44.19,0.76,19.58,63.41,34.22,23.06,12.55
2017-01-04,贵州,71.65,1.34,33.65,21.65,77.22,50.04,23.61
2017-01-04,辽宁,133.14,2.1,59.6,26.14,143.3,99.69,81.04
2017-01-04,重庆,213.9,1.69,73.56,9.43,225.75,166.4,31.9
2017-01-04,陕西,245.81,2.89,79.89,17.07,281.31,223.78,44.46
2017-01-04,青海,52.37,1.09,25.11,51.3,57.06,32.08,32.69
2017-01-04,黑龙江,148.73,1.53,41.64,34.62,148.64,116.03,32.79
2017-01-05,上海,40.37,0.84,44.79,74.63,25.06,27.65,13.1
2017-01-05,云南,36.89,0.91,17.82,38.7,34.91,21.5,14.57
2017-01-05,内蒙古,115.65,2.0,54.41,33.08,130.76,86.49,61.9
2017-01-05,北京,220.28,3.86,93.07,11.75,163.87,172.7,21.53
2017-01-05,吉林,115.79,1.52,53.66,30.43,112.13,87.37,67.62
2017-01-05,四川,177.75,1.42,46.23,32.85,193.61,137.21,23.38
2017-01-05,天津,99.1,1.57,65.21,19.6,60.47,73.7,29.03
2017-01-05,宁夏,187.6,2.34,53.62,28.26,203.81,144.7,98.0
2017-01-05,安徽,76.18,1.29,41.64,51.6,62.59,54.53,15.14
2017-01-05,山东,147.68,2.16,51.48,31.45,174.0,107.04,30.94
2017-01-05,山西,180.49,3.27,58.1,44.71,204.1,149.45,145.45
2017-01-05,广东,108.63,1.24,61.68,53.55,113.55,80.79,14.02
2017-01-05,广西,116.13,1.32,43.16,42.44,124.14,86.91,23.32
2017-01-05,新疆,151.06,2.46,53.1,32.21,176.99,115.15,28.4
2017-01-05,江苏,56.15,0.87,30.76,68.39,53.07,37.97,10.77
2017-01-05,江西,187.8,1.86,57.76,24.38,204.57,145.43,38.84
2017-01-05,河北,203.52,4.18,87.28,12.27,254.73,152.79,44.06
2017-01-05,河南,153.76,4.32,69.81,14.73,152.34,119.32,24.61
2017-01-05,浙江,95.34,1.07,55.22,38.71,109.82,66.8,13.46
2017-01-05,海南,36.92,0.51,11.36,71.39,36.75,19.73,3.94
2017-01-05,湖北,100.69,2.06,41.92,14.7,94.42,74.72,9.05
2017-01-05,湖南,151.69,1.8,38.46,19.16,162.95,116.77,19.04
2017-01-05,甘肃,117.44,1.62,47.01,41.68,132.01,84.98,43.37
2017-01-05,福建,75.6,1.07,46.45,34.31,85.82,52.04,14.9
2017-01-05,西藏,38.41,0.68,14.75,66.14,33.25,18.83,9.93
2017-01-05,贵州,57.94,0.97,26.64,28.71,62.78,38.5,18.39
2017-01-05,辽宁,107.41,1.43,55.44,27.94,112.84,78.98,82.78
2017-01-05,重庆,189.92,1.4,62.87,12.12,197.54,146.21,19.68
2017-01-05,陕西,260.52,3.16,65.24,18.59,296.71,236.15,39.96
2017-01-05,青海,49.3,0.97,22.22,53.77,53.98,27.1,32.55
2017-01-05,黑龙江,139.83,1.54,47.13,33.63,147.32,109.05,43.98
2017-01-06,上海,35.64,0.81,52.43,42.31,29.12,21.44,12.9
2017-01-06,云南,38.69,0.92,17.8,39.09,38.47,21.18,15.66
2017-01-06,内蒙古,96.2,1.28,36.45,42.77,98.45,68.57,37.24
2017-01-06,北京,220.81,4.47,92.31,3.92,160.86,173.17,17.83
2017-01-06,吉林,132.84,1.88,61.8,26.08,131.81,101.2,86.59
2017-01-06,四川,145.9,1.34,41.7,27.86,155.72,110.14,19.99
2017-01-06,天津,132.41,1.98,92.07,8.37,127.17,100.18,39.49
2017-01-06,宁夏,97.36,1.37,32.63,40.15,114.55,65.33,58.31
2017-01-06,安徽,49.44,0.9,36.79,38.34,43.37,32.85,15.63
2017-01-06,山东,125.47,2.1,57.61,26.76,150.84,94.1,35.17
2017-01-06,山西,155.42,3.07,59.4,25.26,160.02,120.14,144.9
2017-01-06,广东,102.74,1.18,52.85,63.16,102.48,75.85,13.07
2017-01-06,广西,114.53,1.28,37.06,36.68,115.04,85.55,21.08
2017-01-06,新疆,163.9,2.39,53.65,33.29,191.04,127.89,28.19
2017-01-06,江苏,48.13,0.86,37.23,37.95,47.46,30.54,11.63
2017-01-06,江西,63.64,1.52,37.7,14.21,63.5,44.4,16.52
2017-01-06,河北,210.58,3.59,87.59,9.98,254.95,163.24,63.99
2017-01-06,河南,151.07,3.66,61.2,13.29,161.02,116.17,26.21
2017-01-06,浙江,41.72,0.9,42.1,28.04,42.92,24.39,8.13
2017-01-06,海南,39.91,0.55,11.5,75.34,38.63,23.45,4.39
2017-01-06,湖北,45.72,1.75,36.73,19.45,42.99,29.83,8.09
2017-01-06,湖南,47.27,2.06,27.62,17.27,45.31,29.36,10.28
2017-01-06,甘肃,83.44,1.51,36.13,48.39,93.6,57.14,32.0
2017-01-06,福建,74.9,1.02,42.73,24.04,78.14,52.57,12.34
2017-01-06,西藏,42.08,0.78,18.85,66.57,37.54,20.43,11.18
2017-01-06,贵州,49.59,1.06,22.17,32.17,48.44,30.75,13.91
2017-01-06,辽宁,126.08,2.02,62.06,24.73,136.83,94.85,85.29
2017-01-06,重庆,162.75,1.48,58.41,11.14,168.9,123.55,18.37
2017-01-06,陕西,102.54,2.54,40.98,28.83,113.85,80.17,19.89
2017-01-06,青海,57.88,1.16,24.29,57.16,65.43,35.71,31.44
2017-01-06,黑龙江,125.3,1.6,49.49,31.45,126.71,94.41,43.12
2017-01-07,上海,29.83,0.88,47.84,37.57,15.42,15.04,12.42
2017-01-07,云南,42.73,0.91,19.05,43.68,43.45,23.57,13.72
2017-01-07,内蒙古,51.54,0.98,26.12,51.47,51.24,32.55,27.25
2017-01-07,北京,151.59,2.42,64.8,9.97,156.0,115.28,11.4
2017-01-07,吉林,207.14,2.55,73.84,21.95,205.83,166.26,84.78
2017-01-07,四川,103.52,1.32,37.84,32.99,108.67,75.29,19.28
2017-01-07,天津,220.9,2.93,99.78,7.93,210.24,177.14,42.12
2017-01-07,宁夏,79.94,1.31,39.25,31.29,89.8,54.67,61.87
2017-01-07,安徽,67.99,1.3,41.77,27.51,61.14,48.11,16.92
2017-01-07,山东,107.48,1.61,49.56,26.47,116.76,81.36,26.87
2017-01-07,山西,160.96,3.05,53.32,24.64,168.07,126.68,133.62
2017-01-07,广东,79.55,1.01,44.56,55.06,80.41,56.99,11.72
2017-01-07,广西,92.88,1.3,33.32,34.9,98.03,67.59,20.12
2017-01-07,新疆,140.52,2.2,47.4,38.29,155.86,107.62,25.34
2017-01-07,江苏,40.3,0.92,37.02,31.51,33.15,25.53,10.8
2017-01-07,江西,38.32,1.53,31.38,9.02,36.84,24.75,15.23
2017-01-07,河北,233.57,3.37,82.47,11.64,266.61,184.81,50.14
2017-01-07,河南,136.44,2.73,54.71,17.28,139.66,105.42,28.37
2017-01-07,浙江,44.68,1.12,45.39,19.08,44.81,27.51,10.24
2017-01-07,海南,40.89,0.55,16.5,55.41,41.59,21.67,4.21
2017-01-07,湖北,47.7,1.34,32.51,22.84,47.53,31.66,9.41
2017-01-07,湖南,34.96,1.83,28.7,18.22,30.9,20.28,10.46
2017-01-07,甘肃,77.54,1.21,36.41,48.89,87.27,51.52,40.54
2017-01-07,福建,65.79,1.08,42.78,26.85,66.69,45.77,12.6
2017-01-07,西藏,50.92,0.85,22.29,61.16,51.22,28.12,12.84
2017-01-07,贵州,53.68,1.28,23.58,32.67,51.54,35.92,15.92
2017-01-07,辽宁,157.53,1.98,58.33,24.09,168.73,121.79,75.08
2017-01-07,重庆,136.5,1.38,57.9,10.05,140.54,103.12,18.83
2017-01-07,陕西,65.12,1.82,39.62,28.02,64.94,44.83,18.29
2017-01-07,青海,66.71,1.21,25.83,60.08,72.77,43.39,30.51
2017-01-07,黑龙江,144.37,1.67,53.88,35.35,145.72,110.88,46.07
2017-01-08,上海,103.78,1.76,54.21,9.87,107.62,77.92,15.49
2017-01-08,云南,45.13,0.94,20.87,45.88,47.62,25.1,15.25
2017-01-08,内蒙古,55.23,0.99,26.35,49.93,53.79,34.86,25.35
2017-01-08,北京,47.4,0.88,31.35,43.8,41.48,32.91,10.05
2017-01-08,吉林,237.82,2.4,72.94,30.16,236.53,198.1,83.59
2017-01-08,四川,87.54,1.41,40.75,30.8,94.62,61.24,21.94
2017-01-08,天津,154.35,2.53,64.19,22.71,138.1,116.98,26.9
2017-01-08,宁夏,82.16,1.41,39.03,33.86,89.45,55.73,62.85
2017-01-08,安徽,125.75,1.41,36.41,41.45,113.49,94.87,16.74
2017-01-08,山东,102.14,1.57,37.01,41.7,100.26,75.38,26.4
2017-01-08,山西,105.62,2.13,44.1,32.2,112.13,77.74,126.04
2017-01-08,广东,77.3,1.3,41.44,58.74,79.51,55.24,12.32
2017-01-08,广西,65.52,1.49,24.06,35.3,64.05,46.33,15.92
2017-01-08,新疆,108.5,2.0,41.31,47.01,107.55,79.3,18.42
2017-01-08,江苏,88.29,1.4,39.34,22.2,84.24,65.1,13.75
2017-01-08,江西,50.57,1.34,27.45,22.6,47.53,33.81,15.29
2017-01-08,河北,189.54,3.06,70.4,21.36,217.55,148.22,35.69
2017-01-08,河南,200.68,2.81,65.17,23.87,212.62,159.13,39.04
2017-01-08,浙江,53.81,1.17,32.21,29.07,52.62,35.25,10.03
2017-01-08,海南,35.12,0.54,11.54,60.95,35.16,17.95,3.74
2017-01-08,湖北,80.17,1.54,36.86,33.73,80.68,57.82,16.06
2017-01-08,湖南,49.7,1.12,25.26,36.43,47.48,32.35,12.87
2017-01-08,甘肃,76.8,1.12,33.11,49.99,98.2,50.47,34.4
2017-01-08,福建,60.21,1.04,32.4,45.95,60.23,40.73,11.64
2017-01-08,西藏,47.85,0.71,16.2,74.83,49.51,21.01,10.34
2017-01-08,贵州,49.97,1.27,24.29,35.08,50.66,31.55,14.92
2017-01-08,辽宁,165.38,1.51,52.64,37.33,161.38,129.78,59.48
2017-01-08,重庆,86.86,1.74,51.58,6.78,95.03,63.81,21.03
2017-01-08,陕西,82.18,1.73,48.69,27.93,86.29,58.13,25.4
2017-01-08,青海,58.5,1.01,25.98,60.11,64.42,35.98,36.53
2017-01-08,黑龙江,162.9,1.89,56.81,32.96,167.21,129.32,43.63
2017-01-09,上海,85.18,1.31,42.36,53.88,77.21,62.87,21.26
2017-01-09,云南,44.63,0.9,20.98,45.12,47.1,24.21,13.24
2017-01-09,内蒙古,44.18,0.91,23.22,56.08,43.99,24.79,29.14
2017-01-09,北京,42.25,0.67,33.9,40.16,62.32,28.6,6.38
2017-01-09,吉林,74.63,0.97,25.55,57.69,67.74,51.15,28.4
2017-01-09,四川,87.51,1.28,35.07,33.44,92.95,61.94,19.91
2017-01-09,天津,39.9,1.0,44.29,39.31,47.84,26.91,16.35
2017-01-09,宁夏,56.69,1.1,33.14,35.2,60.19,34.75,52.07
2017-01-09,安徽,149.74,1.71,45.8,42.48,142.58,114.09,22.73
2017-01-09,山东,126.83,1.85,45.88,31.3,137.27,92.81,32.2
2017-01-09,山西,115.02,2.27,51.99,26.19,129.87,84.01,134.8
2017-01-09,广东,58.99,1.37,35.54,61.45,59.74,40.24,11.2
2017-01-09,广西,69.2,1.47,23.29,46.3,68.38,49.2,14.95
2017-01-09,新疆,128.71,2.31,48.84,43.01,135.79,94.84,20.45
2017-01-09,江苏,117.0,1.37,39.71,44.05,113.67,88.19,21.66
2017-01-09,江西,74.51,1.24,25.04,46.93,73.69,53.75,21.92
2017-01-09,河北,116.94,1.93,52.14,33.95,142.81,84.27,32.96
2017-01-09,河南,178.36,2.82,61.02,21.21,206.61,137.16,32.32
2017-01-09,浙江,90.63,1.16,31.88,55.1,83.81,65.86,14.44
2017-01-09,海南,51.0,0.74,10.56,86.46,48.99,34.41,4.71
2017-01-09,湖北,114.76,1.71,43.38,31.5,117.06,86.03,17.0
2017-01-09,湖南,79.25,1.29,29.64,39.07,81.56,56.95,17.65
2017-01-09,甘肃,59.58,0.81,24.53,58.19,62.3,37.74,27.36
2017-01-09,福建,46.89,0.93,25.79,56.45,47.38,29.43,10.04
2017-01-09,西藏,47.04,0.66,15.65,73.25,49.48,19.8,10.68
2017-01-09,贵州,42.53,1.21,23.21,32.06,43.9,25.56,14.75
2017-01-09,辽宁,55.13,0.83,32.45,50.16,55.45,33.05,41.38
2017-01-09,重庆,77.21,1.61,49.8,9.49,78.45,56.26,14.41
2017-01-09,陕西,83.19,1.67,49.52,24.85,89.11,58.91,28.86
2017-01-09,青海,69.5,1.04,27.47,56.57,78.57,43.71,35.63
2017-01-09,黑龙江,63.36,0.84,20.68,51.95,62.69,42.15,19.61
2017-01-10,上海,108.48,1.29,54.51,53.5,87.35,81.5,18.6
2017-01-10,云南,44.62,0.93,20.11,45.21,47.26,24.77,13.99
2017-01-10,内蒙古,40.18,0.86,22.14,57.07,37.59,21.92,27.46
2017-01-10,北京,42.95,0.64,33.11,45.2,43.18,24.06,6.81
2017-01-10,吉林,42.55,0.78,19.67,55.62,42.94,21.14,27.1
2017-01-10,四川,41.87,0.84,22.71,45.22,40.32,24.78,14.1
2017-01-10,天津,68.01,1.17,49.21,38.49,79.61,46.0,16.03
2017-01-10,宁夏,63.26,1.1,32.07,35.77,68.75,40.98,62.66
2017-01-10,安徽,163.55,1.63,52.53,34.59,155.83,124.92,24.82
2017-01-10,山东,109.63,1.74,47.21,31.31,128.09,78.07,37.84
2017-01-10,山西,97.25,1.76,48.25,27.09,112.68,68.4,118.3
2017-01-10,广东,73.5,1.15,37.68,71.67,75.11,52.4,11.13
2017-01-10,广西,89.1,1.43,30.9,41.44,88.26,65.61,18.78
2017-01-10,新疆,132.71,2.46,50.97,41.17,138.29,99.85,22.08
2017-01-10,江苏,132.45,1.42,47.36,45.48,132.15,100.41,23.26
2017-01-10,江西,109.35,1.27,27.68,47.41,106.18,82.06,26.85
2017-01-10,河北,110.78,1.57,53.06,33.52,127.64,80.14,41.11
2017-01-10,河南,220.43,2.82,59.98,22.0,251.95,173.83,32.11
2017-01-10,浙江,122.42,1.31,44.79,37.98,119.52,91.16,16.17
2017-01-10,海南,45.03,0.74,7.29,93.15,45.95,25.32,3.4
2017-01-10,湖北,107.49,1.34,32.68,46.12,101.47,80.33,14.51
2017-01-10,湖南,92.92,1.34,25.1,49.75,95.77,67.62,14.93
2017-01-10,甘肃,53.26,0.73,19.99,62.75,53.84,32.27,29.16
2017-01-10,福建,64.2,0.94,26.41,64.92,64.63,44.79,11.01
2017-01-10,西藏,41.76,0.62,12.62,79.91,39.96,17.2,10.42
2017-01-10,贵州,43.21,1.24,21.79,35.91,45.28,26.0,12.85
2017-01-10,辽宁,43.79,0.8,31.03,47.53,44.8,23.67,42.58
2017-01-10,重庆,47.92,1.17,41.25,15.89,46.56,30.75,10.54
2017-01-10,陕西,62.04,1.3,36.66,38.74,61.41,41.63,25.78
2017-01-10,青海,74.78,0.94,24.06,58.56,88.31,41.28,36.19
2017-01-10,黑龙江,36.92,0.68,16.39,48.46,34.56,21.22,16.36
2017-01-11,上海,47.51,0.76,40.69,64.35,41.97,31.42,14.9
2017-01-11,云南,42.81,1.01,22.16,38.9,45.43,23.75,13.6
2017-01-11,内蒙古,53.94,1.09,26.24,53.95,54.6,31.44,30.02
2017-01-11,北京,77.97,1.51,70.65,15.69,82.41,55.98,18.36
2017-01-11,吉林,49.1,0.96,28.03,48.13,47.43,30.66,40.51
2017-01-11,四川,46.88,0.76,26.05,44.64,45.61,29.02,13.66
2017-01-11,天津,172.02,2.47,94.09,12.0,175.25,134.86,46.82
2017-01-11,宁夏,73.82,1.05,31.85,39.95,83.46,41.9,46.07
2017-01-11,安徽,147.2,1.43,49.82,45.14,144.1,111.63,23.51
2017-01-11,山东,129.67,1.78,53.76,30.5,150.39,96.02,44.38
2017-01-11,山西,103.92,1.86,47.11,31.63,120.56,73.03,127.2
2017-01-11,广东,84.02,1.17,36.13,61.73,82.82,61.48,11.42
2017-01-11,广西,37.08,1.32,19.11,35.46,32.13,24.61,9.87
2017-01-11,新疆,130.61,2.23,49.08,41.93,135.29,96.23,25.49
2017-01-11,江苏,85.19,1.01,42.45,53.74,89.51,60.57,20.15
2017-01-11,江西,90.37,1.26,29.16,28.27,81.32,66.85,15.9
2017-01-11,河北,178.84,2.56,74.66,18.61,205.25,137.88,66.77
2017-01-11,河南,198.55,2.46,59.83,25.35,230.39,153.55,36.73
2017-01-11,浙江,68.22,1.01,39.46,39.79,68.81,46.37,9.59
2017-01-11,海南,47.73,0.72,6.63,83.75,50.19,28.49,3.16
2017-01-11,湖北,128.15,1.5,34.84,31.83,126.86,97.21,15.23
2017-01-11,湖南,69.64,1.16,21.59,46.63,67.2,49.36,10.89
2017-01-11,甘肃,71.68,1.05,32.64,49.21,77.56,46.67,31.39
2017-01-11,福建,78.19,0.99,31.01,49.57,76.98,56.97,11.73
2017-01-11,西藏,40.99,0.62,12.38,78.79,34.82,16.95,10.62
2017-01-11,贵州,29.89,1.17,19.06,39.07,27.92,17.05,12.45
2017-01-11,辽宁,92.04,1.65,56.41,25.89,100.09,65.29,81.66
2017-01-11,重庆,28.89,0.78,33.79,15.47,25.77,18.53,8.92
2017-01-11,陕西,60.22,1.18,38.28,40.77,63.55,38.13,23.65
2017-01-11,青海,66.48,1.06,27.82,54.31,76.14,41.71,27.78
2017-01-11,黑龙江,40.4,0.71,18.56,50.71,38.08,24.59,17.52
2017-01-12,上海,72.89,0.97,71.78,24.3,62.93,52.64,16.58
2017-01-12,云南,41.33,0.94,20.12,41.11,43.01,22.27,12.5
2017-01-12,内蒙古,56.57,1.07,24.72,56.02,59.76,32.09,27.94
2017-01-12,北京,60.6,0.88,47.4,38.59,59.65,39.51,11.96
2017-01-12,吉林,51.54,0.93,24.43,50.48,48.1,32.49,37.24
2017-01-12,四川,63.58,0.87,35.1,40.64,68.84,41.36,19.9
2017-01-12,天津,186.31,2.98,101.97,13.89,192.66,149.38,44.62
2017-01-12,宁夏,85.6,1.28,38.08,37.89,105.47,50.73,60.54
2017-01-12,安徽,128.76,1.33,51.75,42.43,129.99,96.18,25.23
2017-01-12,山东,225.16,2.57,67.51,22.33,258.21,179.92,51.61
2017-01-12,山西,92.19,1.67,43.97,38.78,110.88,61.52,119.94
2017-01-12,广东,61.84,1.3,30.54,26.74,62.47,43.83,8.5
2017-01-12,广西,17.92,1.11,15.51,38.74,11.22,8.27,7.39
2017-01-12,新疆,136.56,2.47,52.83,38.21,144.59,99.84,22.77
2017-01-12,江苏,106.3,1.17,53.45,35.86,113.23,79.13,22.23
2017-01-12,江西,55.92,1.26,26.69,30.25,48.49,39.37,12.7
2017-01-12,河北,170.76,2.57,69.75,24.23,202.58,129.03,59.94
2017-01-12,河南,112.28,1.72,51.08,35.01,140.35,76.56,37.85
2017-01-12,浙江,44.49,0.89,41.36,28.07,42.74,28.42,8.89
2017-01-12,海南,45.96,0.76,9.29,66.12,47.34,25.96,3.04
2017-01-12,湖北,104.56,1.36,35.67,36.34,103.98,77.1,15.19
2017-01-12,湖南,59.47,1.23,22.77,47.82,58.51,40.99,13.49
2017-01-12,甘肃,83.51,1.34,42.14,45.51,92.45,56.0,39.79
2017-01-12,福建,53.27,1.07,36.24,21.33,51.13,37.31,9.98
2017-01-12,西藏,44.68,0.66,13.16,79.4,43.3,19.59,10.84
2017-01-12,贵州,34.67,1.0,19.78,37.28,33.49,20.38,14.56
2017-01-12,辽宁,74.18,1.22,43.05,35.39,77.2,51.21,58.9
2017-01-12,重庆,39.82,0.72,33.23,18.74,39.91,26.67,8.83
2017-01-12,陕西,74.09,1.34,45.1,35.5,86.71,44.84,26.46
2017-01-12,青海,63.07,1.19,25.87,55.93,72.42,40.63,23.54
2017-01-12,黑龙江,42.77,0.68,16.1,53.63,43.31,22.72,17.79
2017-01-13,上海,129.29,1.36,69.01,37.02,115.55,97.75,31.05
2017-01-13,云南,45.83,0.96,20.59,43.89,47.38,25.97,13.91
2017-01-13,内蒙古,52.69,1.08,29.88,52.04,58.45,28.0,36.05
2017-01-13,北京,24.9,0.38,20.13,60.26,21.46,8.15,5.09
2017-01-13,吉林,55.02,0.85,21.04,50.14,60.78,28.17,35.24
2017-01-13,四川,76.79,0.91,38.72,44.73,84.87,52.05,21.65
2017-01-13,天津,46.73,0.8,35.41,50.53,44.04,26.23,9.88
2017-01-13,宁夏,94.98,1.55,46.73,29.52,115.01,64.08,85.43
2017-01-13,安徽,118.72,1.27,55.26,39.04,128.07,88.09,28.87
2017-01-13,山东,132.57,1.8,46.58,34.5,150.03,98.12,36.96
2017-01-13,山西,120.39,2.19,53.91,29.32,144.83,87.3,153.93
2017-01-13,广东,22.23,1.3,26.65,21.09,20.03,12.15,6.35
2017-01-13,广西,33.56,0.96,16.43,45.3,29.0,20.94,9.52
2017-01-13,新疆,157.91,2.64,53.21,35.61,171.58,126.4,27.92
2017-01-13,江苏,125.58,1.39,53.89,36.65,138.08,94.29,27.94
2017-01-13,江西,70.05,1.12,26.73,45.0,68.5,49.86,17.65
2017-01-13,河北,100.78,1.57,48.72,39.71,117.34,71.5,42.79
2017-01-13,河南,98.83,1.55,54.2,34.98,125.57,66.07,41.87
2017-01-13,浙江,67.63,1.03,45.5,40.63,71.85,46.42,16.41
2017-01-13,海南,28.56,1.01,16.05,46.05,24.27,15.48,3.24
